FL_DATE,OP_CARRIER_FL_NUM,ORIGIN,Count
2015-03-18,2395,LGA,2
2015-03-18,2672,LGA,2
2015-03-18,3,JFK,2
2015-03-18,327,LGA,2
2015-03-18,331,LGA,2
2015-03-18,3391,LGA,2
2015-03-18,345,LGA,2
2015-03-18,411,JFK,2
2015-03-18,413,JFK,2
2015-03-18,415,JFK,4
2015-03-18,423,JFK,2
2015-03-18,425,JFK,2
2015-03-18,443,JFK,2
2015-03-18,445,JFK,2
2015-03-18,453,JFK,2
2015-03-18,486,JFK,2
2015-03-18,703,JFK,2
2015-03-18,711,LGA,2
2015-03-18,761,LGA,2
2015-03-18,765,LGA,2
2015-03-18,825,LGA,2
2015-03-18,841,JFK,2
2015-03-19,1131,LGA,2
2015-03-19,1143,LGA,2
2015-03-19,15,JFK,2
2015-03-19,163,JFK,2
2015-03-19,1995,JFK,2
2015-03-19,208,JFK,2
2015-03-19,2131,LGA,2
2015-03-19,23,JFK,2
2015-03-19,2395,LGA,2
2015-03-19,2672,LGA,2
2015-03-19,3,JFK,2
2015-03-19,331,LGA,2
2015-03-19,3391,LGA,2
2015-03-19,343,LGA,2
2015-03-19,345,LGA,2
2015-03-19,411,JFK,2
2015-03-19,413,JFK,2
2015-03-19,415,JFK,4
2015-03-19,423,JFK,2
2015-03-19,425,JFK,2
2015-03-19,443,JFK,2
2015-03-19,445,JFK,2
2015-03-19,453,JFK,2
2015-03-19,461,LGA,2
2015-03-19,65,JFK,2
2015-03-19,703,JFK,2
2015-03-19,711,LGA,2
2015-03-19,761,LGA,2
2015-03-19,825,LGA,2
2015-03-19,841,JFK,2
2015-03-20,1131,LGA,2
2015-03-20,1143,LGA,2
2015-03-20,163,JFK,2
2015-03-20,1995,JFK,2
2015-03-20,208,JFK,2
2015-03-20,2131,LGA,2
2015-03-20,221,LGA,2
2015-03-20,23,JFK,2
2015-03-20,2395,LGA,2
2015-03-20,2672,LGA,2
2015-03-20,284,LGA,2
2015-03-20,3,JFK,2
2015-03-20,331,LGA,2
2015-03-20,3391,LGA,2
2015-03-20,345,LGA,2
2015-03-20,411,JFK,2
2015-03-20,413,JFK,2
2015-03-20,415,JFK,4
2015-03-20,423,JFK,2
2015-03-20,425,JFK,2
2015-03-20,443,JFK,2
2015-03-20,445,JFK,2
2015-03-20,453,JFK,2
2015-03-20,461,LGA,2
2015-03-20,483,JFK,2
2015-03-20,486,JFK,2
2015-03-20,65,JFK,2
2015-03-20,703,JFK,2
2015-03-20,711,LGA,2
2015-03-20,761,LGA,2
2015-03-20,825,LGA,2
2015-03-20,841,JFK,2
2015-03-21,1131,LGA,2
2015-03-21,1841,LGA,2
2015-03-21,208,JFK,2
2015-03-21,2395,LGA,2
2015-03-21,3,JFK,2
2015-03-21,331,LGA,2
2015-03-21,411,JFK,2
2015-03-21,415,JFK,2
2015-03-21,423,JFK,2
2015-03-21,425,JFK,2
2015-03-21,435,JFK,2
2015-03-21,441,JFK,2
2015-03-21,443,JFK,2
2015-03-21,453,JFK,2
2015-03-21,561,LGA,2
2015-03-21,703,JFK,2
2015-03-21,711,LGA,2
2015-03-21,841,JFK,2
2015-03-21,921,LGA,2
2015-03-21,971,LGA,2
2015-03-22,1131,LGA,2
2015-03-22,1271,LGA,2
2015-03-22,15,JFK,2
2015-03-22,163,JFK,2
2015-03-22,1995,JFK,2
2015-03-22,208,JFK,2
2015-03-22,221,LGA,2
2015-03-22,23,JFK,2
2015-03-22,2395,LGA,2
2015-03-22,2672,LGA,2
2015-03-22,3,JFK,2
2015-03-22,331,LGA,2
2015-03-22,411,JFK,2
2015-03-22,415,JFK,4
2015-03-22,423,JFK,2
2015-03-22,425,JFK,2
2015-03-22,443,JFK,2
2015-03-22,445,JFK,2
2015-03-22,453,JFK,2
2015-03-22,461,LGA,2
2015-03-22,483,JFK,2
2015-03-22,486,JFK,2
2015-03-22,65,JFK,2
2015-03-22,703,JFK,2
2015-03-22,711,LGA,2
2015-03-22,765,LGA,2
2015-03-22,841,JFK,2
2015-03-23,1131,LGA,2
2015-03-23,1143,LGA,2
2015-03-23,15,JFK,2
2015-03-23,163,JFK,2
2015-03-23,1995,JFK,2
2015-03-23,208,JFK,2
2015-03-23,2131,LGA,2
2015-03-23,23,JFK,2
2015-03-23,2395,LGA,2
2015-03-23,2672,LGA,2
2015-03-23,284,LGA,2
2015-03-23,3,JFK,2
2015-03-23,331,LGA,2
2015-03-23,3391,LGA,2
2015-03-23,345,LGA,2
2015-03-23,411,JFK,2
2015-03-23,413,JFK,2
2015-03-23,415,JFK,4
2015-03-23,423,JFK,2
2015-03-23,425,JFK,2
2015-03-23,441,JFK,2
2015-03-23,443,JFK,2
2015-03-23,445,JFK,2
2015-03-23,453,JFK,2
2015-03-23,461,LGA,2
2015-03-23,483,JFK,2
2015-03-23,486,JFK,2
2015-03-23,65,JFK,2
2015-03-23,703,JFK,2
2015-03-23,711,LGA,2
2015-03-23,761,LGA,2
2015-03-23,825,LGA,2
2015-03-23,841,JFK,2
2015-03-24,1131,LGA,2
2015-03-24,15,JFK,2
2015-03-24,163,JFK,2
2015-03-24,208,JFK,2
2015-03-24,2131,LGA,2
2015-03-24,23,JFK,2
2015-03-24,2395,LGA,2
2015-03-24,2672,LGA,2
2015-03-24,3,JFK,2
2015-03-24,331,LGA,2
2015-03-24,3391,LGA,2
2015-03-24,343,LGA,2
2015-03-24,345,LGA,2
2015-03-24,411,JFK,2
2015-03-24,413,JFK,2
2015-03-24,415,JFK,4
2015-03-24,423,JFK,2
2015-03-24,425,JFK,2
2015-03-24,443,JFK,2
2015-03-24,445,JFK,2
2015-03-24,453,JFK,2
2015-03-24,461,LGA,2
2015-03-24,483,JFK,2
2015-03-24,486,JFK,2
2015-03-24,703,JFK,2
2015-03-24,711,LGA,2
2015-03-24,761,LGA,2
2015-03-24,825,LGA,2
2015-03-24,841,JFK,2
2015-03-25,1131,LGA,2
2015-03-25,1171,LGA,2
2015-03-25,15,JFK,2
2015-03-25,163,JFK,2
2015-03-25,208,JFK,2
2015-03-25,2131,LGA,2
2015-03-25,221,LGA,2
2015-03-25,23,JFK,2
2015-03-25,2395,LGA,2
2015-03-25,2672,LGA,2
2015-03-25,278,LGA,2
2015-03-25,284,LGA,2
2015-03-25,3,JFK,2
2015-03-25,327,LGA,2
2015-03-25,331,LGA,2
2015-03-25,3391,LGA,2
2015-03-25,345,LGA,2
2015-03-25,411,JFK,2
2015-03-25,413,JFK,2
2015-03-25,415,JFK,4
2015-03-25,423,JFK,2
2015-03-25,425,JFK,2
2015-03-25,443,JFK,2
2015-03-25,445,JFK,2
2015-03-25,453,JFK,2
2015-03-25,486,JFK,2
2015-03-25,65,JFK,2
2015-03-25,703,JFK,2
2015-03-25,711,LGA,2
2015-03-25,761,LGA,2
2015-03-25,825,LGA,2
2015-03-25,841,JFK,2
2015-03-26,1131,LGA,2
2015-03-26,1143,LGA,2
2015-03-26,15,JFK,2
2015-03-26,163,JFK,2
2015-03-26,208,JFK,2
2015-03-26,2131,LGA,2
2015-03-26,23,JFK,2
2015-03-26,2395,LGA,2
2015-03-26,2672,LGA,2
2015-03-26,284,LGA,2
2015-03-26,3,JFK,2
2015-03-26,327,LGA,2
2015-03-26,331,LGA,2
2015-03-26,3391,LGA,2
2015-03-26,343,LGA,2
2015-03-26,345,LGA,2
2015-03-26,411,JFK,2
2015-03-26,413,JFK,2
2015-03-26,415,JFK,4
2015-03-26,423,JFK,2
2015-03-26,425,JFK,2
2015-03-26,443,JFK,2
2015-03-26,445,JFK,2
2015-03-26,453,JFK,2
2015-03-26,461,LGA,2
2015-03-26,65,JFK,2
2015-03-26,703,JFK,2
2015-03-26,761,LGA,2
2015-03-26,825,LGA,2
2015-03-26,841,JFK,2
2015-03-27,1131,LGA,2
2015-03-27,163,JFK,2
2015-03-27,208,JFK,2
2015-03-27,2131,LGA,2
2015-03-27,23,JFK,2
2015-03-27,2395,LGA,2
2015-03-27,2672,LGA,2
2015-03-27,284,LGA,2
2015-03-27,3,JFK,2
2015-03-27,327,LGA,2
2015-03-27,331,LGA,2
2015-03-27,3391,LGA,2
2015-03-27,411,JFK,2
2015-03-27,413,JFK,2
2015-03-27,415,JFK,4
2015-03-27,423,JFK,2
2015-03-27,425,JFK,2
2015-03-27,443,JFK,2
2015-03-27,445,JFK,2
2015-03-27,453,JFK,2
2015-03-27,483,JFK,2
2015-03-27,486,JFK,2
2015-03-27,65,JFK,2
2015-03-27,703,JFK,2
2015-03-27,711,LGA,2
2015-03-27,761,LGA,2
2015-03-27,765,LGA,2
2015-03-27,825,LGA,2
2015-03-27,841,JFK,2
2015-03-28,1131,LGA,2
2015-03-28,1841,LGA,2
2015-03-28,208,JFK,2
2015-03-28,2395,LGA,2
2015-03-28,3,JFK,2
2015-03-28,331,LGA,2
2015-03-28,411,JFK,2
2015-03-28,415,JFK,2
2015-03-28,423,JFK,2
2015-03-28,425,JFK,2
2015-03-28,435,JFK,2
2015-03-28,441,JFK,2
2015-03-28,443,JFK,2
2015-03-28,453,JFK,2
2015-03-28,65,JFK,2
2015-03-28,703,JFK,2
2015-03-28,711,LGA,2
2015-03-28,765,LGA,2
2015-03-28,841,JFK,2
2015-03-28,921,LGA,2
2015-03-28,971,LGA,2
2015-03-29,1131,LGA,2
2015-03-29,1601,JFK,2
2015-03-29,163,JFK,2
2015-03-29,208,JFK,2
2015-03-29,221,LGA,2
2015-03-29,23,JFK,2
2015-03-29,2672,LGA,2
2015-03-29,284,LGA,2
2015-03-29,3,JFK,2
2015-03-29,331,LGA,2
2015-03-29,371,LGA,2
2015-03-29,411,JFK,2
2015-03-29,415,JFK,4
2015-03-29,423,JFK,2
2015-03-29,443,JFK,2
2015-03-29,445,JFK,2
2015-03-29,453,JFK,2
2015-03-29,477,JFK,2
2015-03-29,483,JFK,2
2015-03-29,486,JFK,2
2015-03-29,561,LGA,2
2015-03-29,65,JFK,2
2015-03-29,703,JFK,2
2015-03-29,711,LGA,2
2015-03-29,765,LGA,2
2015-03-29,841,JFK,2
2015-03-30,1131,LGA,2
2015-03-30,1143,LGA,2
2015-03-30,15,JFK,2
2015-03-30,1601,JFK,2
2015-03-30,163,JFK,2
2015-03-30,208,JFK,2
2015-03-30,2131,LGA,2
2015-03-30,23,JFK,2
2015-03-30,2672,LGA,2
2015-03-30,284,LGA,2
2015-03-30,3,JFK,2
2015-03-30,331,LGA,2
2015-03-30,3391,LGA,2
2015-03-30,345,LGA,2
2015-03-30,371,LGA,2
2015-03-30,411,JFK,2
2015-03-30,413,JFK,2
2015-03-30,415,JFK,4
2015-03-30,423,JFK,2
2015-03-30,435,JFK,2
2015-03-30,441,JFK,2
2015-03-30,443,JFK,2
2015-03-30,445,JFK,2
2015-03-30,453,JFK,2
2015-03-30,461,LGA,2
2015-03-30,477,JFK,2
2015-03-30,483,JFK,2
2015-03-30,486,JFK,2
2015-03-30,65,JFK,2
2015-03-30,703,JFK,2
2015-03-30,711,LGA,2
2015-03-30,761,LGA,2
2015-03-30,825,LGA,2
2015-03-30,841,JFK,2
2015-03-31,1131,LGA,2
2015-03-31,1143,LGA,2
2015-03-31,15,JFK,2
2015-03-31,1601,JFK,2
2015-03-31,163,JFK,2
2015-03-31,208,JFK,2
2015-03-31,2131,LGA,2
2015-03-31,23,JFK,2
2015-03-31,2672,LGA,2
2015-03-31,3,JFK,2
2015-03-31,331,LGA,2
2015-03-31,3391,LGA,2
2015-03-31,343,LGA,2
2015-03-31,345,LGA,2
2015-03-31,371,LGA,2
2015-03-31,411,JFK,2
2015-03-31,413,JFK,2
2015-03-31,415,JFK,4
2015-03-31,423,JFK,2
2015-03-31,425,JFK,2
2015-03-31,435,JFK,2
2015-03-31,443,JFK,2
2015-03-31,445,JFK,2
2015-03-31,453,JFK,2
2015-03-31,477,JFK,2
2015-03-31,486,JFK,2
2015-03-31,65,JFK,2
2015-03-31,703,JFK,2
2015-03-31,711,LGA,2
2015-03-31,761,LGA,2
2015-03-31,765,LGA,2
2015-03-31,825,LGA,2
2015-03-31,841,JFK,2
2015-04-01,1131,LGA,2
2015-04-01,1171,LGA,2
2015-04-01,15,JFK,2
2015-04-01,1517,LGA,2
2015-04-01,1601,JFK,2
2015-04-01,163,JFK,2
2015-04-01,208,JFK,2
2015-04-01,2131,LGA,2
2015-04-01,221,LGA,2
2015-04-01,23,JFK,2
2015-04-01,2672,LGA,2
2015-04-01,3,JFK,2
2015-04-01,331,LGA,2
2015-04-01,3391,LGA,2
2015-04-01,345,LGA,2
2015-04-01,371,LGA,2
2015-04-01,411,JFK,2
2015-04-01,413,JFK,2
2015-04-01,415,JFK,4
2015-04-01,423,JFK,2
2015-04-01,435,JFK,2
2015-04-01,443,JFK,2
2015-04-01,445,JFK,2
2015-04-01,453,JFK,2
2015-04-01,477,JFK,2
2015-04-01,483,JFK,2
2015-04-01,486,JFK,2
2015-04-01,65,JFK,2
2015-04-01,703,JFK,2
2015-04-01,711,LGA,2
2015-04-01,761,LGA,2
2015-04-01,765,LGA,2
2015-04-01,825,LGA,2
2015-04-01,841,JFK,2
2015-04-02,1131,LGA,2
2015-04-02,1143,LGA,2
2015-04-02,15,JFK,2
2015-04-02,1601,JFK,2
2015-04-02,163,JFK,2
2015-04-02,208,JFK,2
2015-04-02,2131,LGA,2
2015-04-02,23,JFK,2
2015-04-02,2672,LGA,2
2015-04-02,284,LGA,2
2015-04-02,3,JFK,2
2015-04-02,331,LGA,2
2015-04-02,3391,LGA,2
2015-04-02,343,LGA,2
2015-04-02,345,LGA,2
2015-04-02,371,LGA,2
2015-04-02,411,JFK,2
2015-04-02,413,JFK,2
2015-04-02,415,JFK,4
2015-04-02,423,JFK,2
2015-04-02,435,JFK,2
2015-04-02,443,JFK,2
2015-04-02,445,JFK,2
2015-04-02,453,JFK,2
2015-04-02,461,LGA,2
2015-04-02,477,JFK,2
2015-04-02,65,JFK,2
2015-04-02,703,JFK,2
2015-04-02,761,LGA,2
2015-04-02,825,LGA,2
2015-04-02,841,JFK,2
2015-04-03,1131,LGA,2
2015-04-03,15,JFK,2
2015-04-03,1601,JFK,2
2015-04-03,163,JFK,2
2015-04-03,208,JFK,2
2015-04-03,2131,LGA,2
2015-04-03,23,JFK,2
2015-04-03,2672,LGA,2
2015-04-03,284,LGA,2
2015-04-03,3,JFK,2
2015-04-03,331,LGA,2
2015-04-03,3391,LGA,2
2015-04-03,371,LGA,2
2015-04-03,411,JFK,2
2015-04-03,413,JFK,2
2015-04-03,415,JFK,4
2015-04-03,423,JFK,2
2015-04-03,435,JFK,2
2015-04-03,443,JFK,2
2015-04-03,445,JFK,2
2015-04-03,453,JFK,2
2015-04-03,461,LGA,2
2015-04-03,477,JFK,2
2015-04-03,486,JFK,2
2015-04-03,65,JFK,2
2015-04-03,703,JFK,2
2015-04-03,761,LGA,3
2015-04-03,779,LGA,2
2015-04-03,825,LGA,2
2015-04-03,841,JFK,2
2015-04-04,1131,LGA,2
2015-04-04,1601,JFK,2
2015-04-04,1639,LGA,2
2015-04-04,208,JFK,2
2015-04-04,221,LGA,2
2015-04-04,3,JFK,2
2015-04-04,331,LGA,2
2015-04-04,411,JFK,2
2015-04-04,415,JFK,3
2015-04-04,423,JFK,2
2015-04-04,441,JFK,2
2015-04-04,443,JFK,2
2015-04-04,445,JFK,2
2015-04-04,453,JFK,2
2015-04-04,477,JFK,2
2015-04-04,561,LGA,2
2015-04-04,65,JFK,2
2015-04-04,703,JFK,2
2015-04-04,765,LGA,2
2015-04-04,841,JFK,2
2015-04-04,921,LGA,2
2015-04-04,971,LGA,2
2015-04-05,1131,LGA,2
2015-04-05,1601,JFK,2
2015-04-05,163,JFK,2
2015-04-05,208,JFK,2
2015-04-05,23,JFK,2
2015-04-05,2672,LGA,2
2015-04-05,3,JFK,2
2015-04-05,328,LGA,2
2015-04-05,331,LGA,2
2015-04-05,371,LGA,2
2015-04-05,411,JFK,2
2015-04-05,415,JFK,4
2015-04-05,423,JFK,2
2015-04-05,443,JFK,2
2015-04-05,445,JFK,2
2015-04-05,453,JFK,2
2015-04-05,477,JFK,2
2015-04-05,65,JFK,2
2015-04-05,703,JFK,2
2015-04-05,711,LGA,2
2015-04-05,765,LGA,2
2015-04-05,841,JFK,2
2015-04-06,1131,LGA,2
2015-04-06,1143,LGA,2
2015-04-06,15,JFK,2
2015-04-06,1601,JFK,2
2015-04-06,163,JFK,2
2015-04-06,208,JFK,2
2015-04-06,2131,LGA,2
2015-04-06,23,JFK,2
2015-04-06,2672,LGA,2
2015-04-06,3,JFK,2
2015-04-06,331,LGA,2
2015-04-06,3391,LGA,2
2015-04-06,345,LGA,2
2015-04-06,371,LGA,2
2015-04-06,411,JFK,2
2015-04-06,413,JFK,2
2015-04-06,415,JFK,4
2015-04-06,423,JFK,2
2015-04-06,435,JFK,2
2015-04-06,441,JFK,2
2015-04-06,443,JFK,2
2015-04-06,445,JFK,2
2015-04-06,453,JFK,2
2015-04-06,461,LGA,2
2015-04-06,477,JFK,2
2015-04-06,486,JFK,2
2015-04-06,65,JFK,2
2015-04-06,703,JFK,2
2015-04-06,711,LGA,2
2015-04-06,761,LGA,2
2015-04-06,825,LGA,2
2015-04-06,841,JFK,2
2015-04-07,1131,LGA,2
2015-04-07,1143,LGA,2
2015-04-07,1171,LGA,2
2015-04-07,1496,LGA,2
2015-04-07,15,JFK,2
2015-04-07,1601,JFK,2
2015-04-07,163,JFK,2
2015-04-07,208,JFK,2
2015-04-07,2131,LGA,2
2015-04-07,2164,LGA,2
2015-04-07,23,JFK,2
2015-04-07,3,JFK,2
2015-04-07,331,LGA,2
2015-04-07,371,LGA,2
2015-04-07,411,JFK,2
2015-04-07,413,JFK,3
2015-04-07,415,JFK,4
2015-04-07,423,JFK,2
2015-04-07,425,JFK,2
2015-04-07,441,JFK,2
2015-04-07,443,JFK,2
2015-04-07,453,JFK,2
2015-04-07,477,JFK,2
2015-04-07,486,JFK,2
2015-04-07,561,LGA,2
2015-04-07,65,JFK,2
2015-04-07,703,JFK,2
2015-04-07,711,LGA,2
2015-04-07,761,LGA,3
2015-04-07,765,LGA,2
2015-04-07,841,JFK,2
2015-04-07,847,LGA,2
2015-04-08,1131,LGA,2
2015-04-08,1143,LGA,2
2015-04-08,1496,LGA,2
2015-04-08,15,JFK,2
2015-04-08,1601,JFK,2
2015-04-08,163,JFK,2
2015-04-08,208,JFK,2
2015-04-08,2131,LGA,2
2015-04-08,2164,LGA,2
2015-04-08,2168,LGA,2
2015-04-08,23,JFK,2
2015-04-08,3,JFK,2
2015-04-08,3133,LGA,2
2015-04-08,331,LGA,2
2015-04-08,3391,LGA,2
2015-04-08,371,LGA,2
2015-04-08,411,JFK,2
2015-04-08,413,JFK,3
2015-04-08,415,JFK,4
2015-04-08,423,JFK,2
2015-04-08,425,JFK,2
2015-04-08,431,LGA,2
2015-04-08,435,JFK,2
2015-04-08,441,JFK,2
2015-04-08,443,JFK,2
2015-04-08,453,JFK,2
2015-04-08,477,JFK,2
2015-04-08,486,JFK,2
2015-04-08,561,LGA,2
2015-04-08,65,JFK,2
2015-04-08,703,JFK,2
2015-04-08,711,LGA,2
2015-04-08,761,LGA,3
2015-04-08,765,LGA,2
2015-04-08,841,JFK,2
2015-04-08,847,LGA,2
2015-04-09,1131,LGA,2
2015-04-09,1143,LGA,2
2015-04-09,1496,LGA,2
2015-04-09,15,JFK,2
2015-04-09,1601,JFK,2
2015-04-09,163,JFK,2
2015-04-09,208,JFK,2
2015-04-09,2131,LGA,2
2015-04-09,2164,LGA,2
2015-04-09,2168,LGA,2
2015-04-09,23,JFK,2
2015-04-09,3,JFK,2
2015-04-09,3133,LGA,2
2015-04-09,331,LGA,2
2015-04-09,3391,LGA,2
2015-04-09,371,LGA,2
2015-04-09,411,JFK,2
2015-04-09,413,JFK,3
2015-04-09,415,JFK,4
2015-04-09,423,JFK,2
2015-04-09,425,JFK,2
2015-04-09,431,LGA,2
2015-04-09,435,JFK,2
2015-04-09,441,JFK,2
2015-04-09,443,JFK,2
2015-04-09,453,JFK,2
2015-04-09,477,JFK,2
2015-04-09,486,JFK,2
2015-04-09,65,JFK,2
2015-04-09,703,JFK,2
2015-04-09,711,LGA,2
2015-04-09,761,LGA,3
2015-04-09,765,LGA,2
2015-04-09,841,JFK,2
2015-04-09,847,LGA,2
2015-04-10,1131,LGA,2
2015-04-10,1143,LGA,2
2015-04-10,1496,LGA,2
2015-04-10,15,JFK,2
2015-04-10,1601,JFK,2
2015-04-10,163,JFK,2
2015-04-10,208,JFK,2
2015-04-10,2131,LGA,2
2015-04-10,2164,LGA,2
2015-04-10,2168,LGA,2
2015-04-10,23,JFK,2
2015-04-10,3,JFK,2
2015-04-10,3133,LGA,2
2015-04-10,331,LGA,2
2015-04-10,3391,LGA,2
2015-04-10,371,LGA,2
2015-04-10,411,JFK,2
2015-04-10,413,JFK,3
2015-04-10,415,JFK,4
2015-04-10,423,JFK,2
2015-04-10,425,JFK,2
2015-04-10,431,LGA,2
2015-04-10,435,JFK,2
2015-04-10,441,JFK,2
2015-04-10,443,JFK,2
2015-04-10,453,JFK,2
2015-04-10,477,JFK,2
2015-04-10,486,JFK,2
2015-04-10,65,JFK,2
2015-04-10,703,JFK,2
2015-04-10,711,LGA,2
2015-04-10,761,LGA,3
2015-04-10,765,LGA,2
2015-04-10,841,JFK,2
2015-04-10,847,LGA,2
2015-04-11,1131,LGA,2
2015-04-11,1143,LGA,2
2015-04-11,1601,JFK,2
2015-04-11,1696,LGA,2
2015-04-11,2053,JFK,2
2015-04-11,208,JFK,2
2015-04-11,3,JFK,2
2015-04-11,331,LGA,2
2015-04-11,411,JFK,2
2015-04-11,415,JFK,3
2015-04-11,423,JFK,2
2015-04-11,425,JFK,2
2015-04-11,441,JFK,2
2015-04-11,443,JFK,2
2015-04-11,445,JFK,2
2015-04-11,453,JFK,2
2015-04-11,477,JFK,2
2015-04-11,486,JFK,2
2015-04-11,561,LGA,2
2015-04-11,65,JFK,2
2015-04-11,703,JFK,2
2015-04-11,711,LGA,2
2015-04-11,765,LGA,2
2015-04-11,779,LGA,2
2015-04-11,841,JFK,2
2015-04-11,847,LGA,2
2015-04-12,1131,LGA,2
2015-04-12,1601,JFK,2
2015-04-12,163,JFK,2
2015-04-12,208,JFK,2
2015-04-12,2164,LGA,2
2015-04-12,23,JFK,2
2015-04-12,3,JFK,2
2015-04-12,3133,LGA,2
2015-04-12,331,LGA,2
2015-04-12,3391,LGA,2
2015-04-12,371,LGA,2
2015-04-12,411,JFK,2
2015-04-12,413,JFK,2
2015-04-12,415,JFK,4
2015-04-12,423,JFK,2
2015-04-12,425,JFK,2
2015-04-12,431,LGA,2
2015-04-12,443,JFK,2
2015-04-12,453,JFK,2
2015-04-12,477,JFK,2
2015-04-12,486,JFK,2
2015-04-12,561,LGA,2
2015-04-12,65,JFK,2
2015-04-12,703,JFK,2
2015-04-12,744,LGA,2
2015-04-12,841,JFK,2
2015-04-12,847,LGA,2
2015-04-13,1131,LGA,2
2015-04-13,1143,LGA,2
2015-04-13,1496,LGA,2
2015-04-13,15,JFK,2
2015-04-13,1601,JFK,2
2015-04-13,163,JFK,2
2015-04-13,208,JFK,2
2015-04-13,2131,LGA,2
2015-04-13,2164,LGA,2
2015-04-13,2168,LGA,2
2015-04-13,23,JFK,2
2015-04-13,2498,LGA,2
2015-04-13,3,JFK,2
2015-04-13,3133,LGA,2
2015-04-13,331,LGA,2
2015-04-13,3391,LGA,2
2015-04-13,371,LGA,2
2015-04-13,411,JFK,2
2015-04-13,413,JFK,3
2015-04-13,415,JFK,4
2015-04-13,423,JFK,2
2015-04-13,425,JFK,2
2015-04-13,431,LGA,2
2015-04-13,435,JFK,2
2015-04-13,441,JFK,2
2015-04-13,443,JFK,2
2015-04-13,453,JFK,2
2015-04-13,477,JFK,2
2015-04-13,486,JFK,2
2015-04-13,65,JFK,2
2015-04-13,703,JFK,2
2015-04-13,711,LGA,2
2015-04-13,761,LGA,3
2015-04-13,765,LGA,2
2015-04-13,841,JFK,2
2015-04-13,847,LGA,2
2015-04-14,1131,LGA,2
2015-04-14,1143,LGA,2
2015-04-14,1496,LGA,2
2015-04-14,15,JFK,2
2015-04-14,1601,JFK,2
2015-04-14,163,JFK,2
2015-04-14,208,JFK,2
2015-04-14,2131,LGA,2
2015-04-14,2164,LGA,2
2015-04-14,2168,LGA,2
2015-04-14,23,JFK,2
2015-04-14,2498,LGA,2
2015-04-14,3,JFK,2
2015-04-14,3133,LGA,2
2015-04-14,331,LGA,2
2015-04-14,3391,LGA,2
2015-04-14,371,LGA,2
2015-04-14,411,JFK,2
2015-04-14,413,JFK,3
2015-04-14,415,JFK,4
2015-04-14,423,JFK,2
2015-04-14,425,JFK,2
2015-04-14,431,LGA,2
2015-04-14,441,JFK,2
2015-04-14,443,JFK,2
2015-04-14,453,JFK,2
2015-04-14,477,JFK,2
2015-04-14,486,JFK,2
2015-04-14,703,JFK,2
2015-04-14,711,LGA,2
2015-04-14,761,LGA,3
2015-04-14,765,LGA,2
2015-04-14,841,JFK,2
2015-04-14,847,LGA,2
2015-04-15,1131,LGA,2
2015-04-15,1143,LGA,2
2015-04-15,1496,LGA,2
2015-04-15,15,JFK,2
2015-04-15,1601,JFK,2
2015-04-15,163,JFK,2
2015-04-15,208,JFK,2
2015-04-15,2131,LGA,2
2015-04-15,2164,LGA,2
2015-04-15,2168,LGA,2
2015-04-15,23,JFK,2
2015-04-15,2498,LGA,2
2015-04-15,3,JFK,2
2015-04-15,3133,LGA,2
2015-04-15,331,LGA,2
2015-04-15,3391,LGA,2
2015-04-15,371,LGA,2
2015-04-15,411,JFK,2
2015-04-15,413,JFK,3
2015-04-15,415,JFK,4
2015-04-15,423,JFK,2
2015-04-15,425,JFK,2
2015-04-15,431,LGA,2
2015-04-15,435,JFK,2
2015-04-15,441,JFK,2
2015-04-15,443,JFK,2
2015-04-15,445,JFK,2
2015-04-15,453,JFK,2
2015-04-15,461,LGA,2
2015-04-15,477,JFK,2
2015-04-15,486,JFK,2
2015-04-15,703,JFK,2
2015-04-15,711,LGA,2
2015-04-15,761,LGA,3
2015-04-15,765,LGA,2
2015-04-15,841,JFK,2
2015-04-15,847,LGA,2
2015-04-16,1131,LGA,2
2015-04-16,1143,LGA,2
2015-04-16,1496,LGA,2
2015-04-16,15,JFK,2
2015-04-16,1601,JFK,2
2015-04-16,163,JFK,2
2015-04-16,208,JFK,2
2015-04-16,2131,LGA,2
2015-04-16,2164,LGA,2
2015-04-16,2168,LGA,2
2015-04-16,23,JFK,2
2015-04-16,2498,LGA,2
2015-04-16,3,JFK,2
2015-04-16,3133,LGA,2
2015-04-16,331,LGA,2
2015-04-16,3391,LGA,2
2015-04-16,371,LGA,2
2015-04-16,411,JFK,2
2015-04-16,413,JFK,3
2015-04-16,415,JFK,4
2015-04-16,423,JFK,2
2015-04-16,425,JFK,2
2015-04-16,431,LGA,2
2015-04-16,435,JFK,2
2015-04-16,441,JFK,2
2015-04-16,443,JFK,2
2015-04-16,453,JFK,2
2015-04-16,477,JFK,2
2015-04-16,486,JFK,2
2015-04-16,65,JFK,2
2015-04-16,703,JFK,2
2015-04-16,711,LGA,2
2015-04-16,761,LGA,3
2015-04-16,765,LGA,2
2015-04-16,841,JFK,2
2015-04-16,847,LGA,2
2015-04-17,1131,LGA,2
2015-04-17,1143,LGA,2
2015-04-17,1496,LGA,2
2015-04-17,15,JFK,2
2015-04-17,1601,JFK,2
2015-04-17,163,JFK,2
2015-04-17,208,JFK,2
2015-04-17,2131,LGA,2
2015-04-17,2164,LGA,2
2015-04-17,2168,LGA,2
2015-04-17,23,JFK,2
2015-04-17,2498,LGA,2
2015-04-17,3,JFK,2
2015-04-17,3133,LGA,2
2015-04-17,331,LGA,2
