2015,2,MIA,886
2015,2,MKE,63
2015,2,MYR,59
2015,2,OMA,8
2015,2,ORD,817
2015,2,PHL,5
2015,2,PHX,135
2015,2,PIT,25
2015,2,PSP,6
2015,2,PWM,70
2015,2,SAT,11
2015,2,SDF,75
2015,2,SEA,144
2015,2,SJC,13
2015,2,SJU,379
2015,2,STT,52
2015,2,SYR,136
2015,2,TPA,434
2015,2,TYS,20
2015,2,LGB,43
2015,2,AUS,141
2015,2,BHM,44
2015,2,BUR,30
2015,2,CHO,46
2015,2,CLE,261
2015,2,CMH,192
2015,2,CVG,52
2015,2,DAY,45
2015,2,DEN,292
2015,2,FLL,905
2015,2,GRR,13
2015,2,GSO,136
2015,2,HOU,76
2015,2,IAD,159
2015,2,IND,28
2015,2,JAX,98
2015,2,MCO,769
2015,2,MSP,224
2015,2,MSY,206
2015,2,OAK,18
2015,2,ORF,87
2015,2,PBI,491
2015,2,PDX,38
2015,2,PSE,31
2015,2,RDU,356
2015,2,RIC,60
2015,2,ROC,127
2015,2,RSW,249
2015,2,SAN,94
2015,2,SAV,92
2015,2,SFO,628
2015,2,SLC,171
2015,2,SMF,16
2015,2,SRQ,44
2015,2,STL,176
2015,2,XNA,38
2015,3,AUS,187
2015,3,BHM,43
2015,3,BUF,250
2015,3,CHS,97
2015,3,CLE,327
2015,3,CLT,597
2015,3,CVG,57
2015,3,DAL,216
2015,3,DAY,56
2015,3,DTW,542
2015,3,EGE,35
2015,3,FLL,1091
2015,3,GRR,10
2015,3,GSO,180
2015,3,IAD,98
2015,3,IND,41
2015,3,LAX,1031
2015,3,LGB,54
2015,3,MCI,48
2015,3,MDW,208
2015,3,MHT,55
2015,3,MKE,105
2015,3,MSP,274
2015,3,MSY,287
2015,3,OMA,3
2015,3,ORD,1021
2015,3,ORF,157
2015,3,PHL,16
2015,3,PIT,24
2015,3,PSE,29
2015,3,RIC,59
2015,3,ROC,206
2015,3,RSW,378
2015,3,SAT,16
2015,3,SAV,102
2015,3,SDF,69
2015,3,SFO,770
2015,3,SJC,20
2015,3,SMF,25
2015,3,STL,227
2015,3,STT,70
2015,3,TPA,558
2015,3,ALB,6
2015,3,ATL,1013
2015,3,BNA,295
2015,3,BOS,1381
2015,3,BQN,35
2015,3,BTV,98
2015,3,BUR,39
2015,3,BWI,30
2015,3,CAE,38
2015,3,CAK,60
2015,3,CHO,55
2015,3,CMH,237
2015,3,DCA,589
2015,3,DEN,438
2015,3,DFW,540
2015,3,HNL,27
2015,3,HOU,115
2015,3,IAH,236
2015,3,JAX,110
2015,3,LAS,391
2015,3,LIT,28
2015,3,MCO,1035
2015,3,MIA,1077
2015,3,MYR,59
2015,3,OAK,18
2015,3,PBI,576
2015,3,PDX,68
2015,3,PHX,213
2015,3,PSP,9
2015,3,PWM,94
2015,3,RDU,445
2015,3,SAN,169
2015,3,SEA,190
2015,3,SJU,462
2015,3,SLC,232
2015,3,SRQ,73
2015,3,SYR,212
2015,3,TYS,25
2015,3,XNA,45
2015,4,OAK,32
2015,4,AGS,1
2015,4,AUS,169
2015,4,BHM,48
2015,4,BNA,310
2015,4,BOS,1368
2015,4,BUR,33
2015,4,CAE,43
2015,4,CHO,33
2015,4,CHS,139
2015,4,CLT,558
2015,4,DAY,63
2015,4,DCA,507
2015,4,DEN,466
2015,4,EGE,7
2015,4,GSO,130
2015,4,HOU,116
2015,4,IAD,89
2015,4,IAH,244
2015,4,LGB,65
2015,4,MCI,86
2015,4,MEM,1
2015,4,MHT,7
2015,4,PHL,12
2015,4,PHX,241
2015,4,PIT,5
2015,4,PSE,31
2015,4,PWM,103
2015,4,RDU,499
2015,4,RIC,78
2015,4,RSW,257
2015,4,SAT,26
2015,4,SAV,131
2015,4,SDF,1
2015,4,SEA,170
2015,4,SJC,32
2015,4,SJU,438
2015,4,SRQ,43
2015,4,STL,227
2015,4,SYR,124
2015,4,XNA,65
2015,4,LAS,368
2015,4,ALB,30
2015,4,ATL,1007
2015,4,BGR,1
2015,4,BQN,32
2015,4,BTV,97
2015,4,BUF,341
2015,4,BWI,33
2015,4,CAK,69
2015,4,CLE,370
2015,4,CMH,265
2015,4,CVG,38
2015,4,DAL,179
2015,4,DFW,551
2015,4,DTW,543
2015,4,FLL,959
2015,4,GRR,23
2015,4,HNL,28
2015,4,IND,56
2015,4,JAX,101
2015,4,LAX,970
2015,4,MCO,980
2015,4,MDW,224
2015,4,MIA,1054
2015,4,MKE,97
2015,4,MSP,262
2015,4,MSY,158
2015,4,MYR,65
2015,4,OMA,25
2015,4,ORD,1018
2015,4,ORF,136
2015,4,PBI,551
2015,4,PDX,84
2015,4,PSP,8
2015,4,ROC,203
2015,4,SAN,173
2015,4,SFO,769
2015,4,SLC,191
2015,4,SMF,28
2015,4,STT,71
2015,4,TPA,518
2015,5,ATL,1051
2015,5,AUS,171
2015,5,BGR,1
2015,5,BOS,1338
2015,5,BUF,394
2015,5,CAE,41
2015,5,CHO,30
2015,5,CHS,134
2015,5,CLE,320
2015,5,CLT,607
2015,5,CMH,222
2015,5,DAL,209
2015,5,DCA,474
2015,5,DTW,523
2015,5,FLL,846
2015,5,GRR,2
2015,5,IAH,214
2015,5,IND,35
2015,5,LAX,1074
2015,5,MCI,77
2015,5,MDW,219
2015,5,ACK,41
2015,5,MHT,2
2015,5,MIA,1038
2015,5,MKE,88
2015,5,MVY,16
2015,5,PBI,495
2015,5,PDX,100
2015,5,PHX,235
2015,5,PSE,37
2015,5,PWM,151
2015,5,RDU,480
2015,5,RNO,6
2015,5,RSW,188
2015,5,SDF,6
2015,5,SJU,410
2015,5,SMF,43
2015,5,SRQ,38
2015,5,STL,166
2015,5,STT,83
2015,5,BHM,43
2015,5,BNA,301
2015,5,BQN,37
2015,5,BTV,113
2015,5,BUR,34
2015,5,BWI,33
2015,5,CAK,59
2015,5,CVG,32
2015,5,DAY,58
2015,5,DEN,395
2015,5,DFW,516
2015,5,GSO,118
2015,5,HNL,35
2015,5,HOU,110
2015,5,IAD,100
2015,5,JAX,112
2015,5,LAS,365
2015,5,LGB,67
2015,5,MCO,967
2015,5,MSP,301
2015,5,MSY,141
2015,5,ALB,4
2015,5,MYR,59
2015,5,OAK,40
2015,5,OMA,22
2015,5,ORD,1110
2015,5,ORF,64
2015,5,PHL,47
2015,5,PIT,46
2015,5,RIC,88
2015,5,ROC,305
2015,5,SAN,196
2015,5,SAT,28
2015,5,SAV,127
2015,5,SEA,226
2015,5,SFO,827
2015,5,SJC,33
2015,5,SLC,194
2015,5,SYR,135
2015,5,TPA,467
2015,5,XNA,54
2015,6,MCI,62
2015,6,ACK,72
2015,6,ALB,4
2015,6,BNA,290
2015,6,BTV,105
2015,6,BUR,35
2015,6,BZN,1
2015,6,CAK,66
2015,6,CHS,153
2015,6,CLE,265
2015,6,CLT,682
2015,6,CMH,227
2015,6,DAY,9
2015,6,DCA,522
2015,6,DEN,445
2015,6,DTW,508
2015,6,HYA,14
2015,6,IND,2
2015,6,JAX,102
2015,6,LAS,370
2015,6,LAX,999
2015,6,LGB,75
2015,6,MDW,234
2015,6,MKE,122
2015,6,MSP,371
2015,6,MSY,136
2015,6,ORF,54
2015,6,PDX,123
2015,6,PHL,25
2015,6,PIT,39
2015,6,PSE,32
2015,6,RIC,139
2015,6,RNO,25
2015,6,SAN,195
2015,6,SFO,829
2015,6,SLC,202
2015,6,SRQ,62
2015,6,STL,120
2015,6,STT,72
2015,6,SYR,130
2015,6,TPA,474
2015,6,XNA,59
2015,6,MIA,1069
2015,6,ATL,1078
2015,6,AUS,166
2015,6,BHM,37
2015,6,BOS,1417
2015,6,BQN,47
2015,6,BUF,357
2015,6,BWI,31
2015,6,CAE,42
2015,6,CHO,2
2015,6,CVG,31
2015,6,DAL,248
2015,6,DFW,581
2015,6,FLL,818
2015,6,GRR,24
2015,6,GSO,105
2015,6,HNL,35
2015,6,HOU,112
2015,6,IAD,99
2015,6,IAH,231
2015,6,ILM,21
2015,6,MCO,959
2015,6,MSN,15
2015,6,MVY,27
2015,6,MYR,65
2015,6,OAK,34
2015,6,OMA,6
2015,6,ORD,1077
2015,6,PBI,455
2015,6,PHX,227
2015,6,PWM,171
2015,6,RDU,440
2015,6,ROC,198
2015,6,RSW,137
2015,6,SAT,38
2015,6,SAV,130
2015,6,SEA,247
2015,6,SJC,34
2015,6,SJU,419
2015,6,SMF,39
2015,6,TVC,17
2015,7,ATL,967
2015,7,AUS,160
2015,7,BGR,1
2015,7,BHM,44
2015,7,BOS,1143
2015,7,BUF,359
2015,7,CAE,43
2015,7,CHS,187
2015,7,CLE,260
2015,7,CLT,663
2015,7,CVG,32
2015,7,DCA,514
2015,7,DTW,488
2015,7,HNL,39
2015,7,HOU,110
2015,7,HYA,32
2015,7,ILM,25
2015,7,JAX,123
2015,7,LGB,66
2015,7,MCI,59
2015,7,MCO,978
2015,7,MIA,987
2015,7,MSN,51
2015,7,MSP,345
2015,7,MVY,34
2015,7,MYR,61
2015,7,OMA,4
2015,7,ORD,1093
2015,7,ORF,14
2015,7,PBI,386
2015,7,PHL,14
2015,7,PIT,30
2015,7,RSW,135
2015,7,SAT,32
2015,7,SEA,234
2015,7,SFO,793
2015,7,SJU,461
2015,7,SRQ,42
2015,7,STL,124
2015,7,STT,71
2015,7,TVC,12
2015,7,ACK,106
2015,7,ALB,18
2015,7,BNA,298
2015,7,BQN,68
2015,7,BTV,109
2015,7,BUR,33
2015,7,BWI,29
2015,7,BZN,4
2015,7,CAK,46
2015,7,CHO,29
2015,7,CMH,228
2015,7,DAL,258
2015,7,DAY,55
2015,7,DEN,413
2015,7,DFW,556
2015,7,FLL,821
2015,7,GRR,41
2015,7,GSO,150
2015,7,IAD,93
2015,7,IAH,223
2015,7,LAS,369
2015,7,LAX,996
2015,7,MDW,229
2015,7,MKE,125
2015,7,MSY,102
2015,7,OAK,40
2015,7,PDX,130
2015,7,PHX,241
2015,7,PSE,34
2015,7,PWM,161
2015,7,RDU,408
2015,7,RIC,218
2015,7,RNO,31
2015,7,ROC,183
2015,7,SAN,182
2015,7,SAV,126
2015,7,SJC,32
2015,7,SLC,195
2015,7,SMF,36
2015,7,SYR,154
2015,7,TPA,440
2015,7,XNA,57
2015,8,SJU,449
2015,8,BGR,12
2015,8,BHM,47
2015,8,BNA,270
2015,8,BOS,1093
2015,8,BTV,100
2015,8,BUF,346
2015,8,BWI,33
2015,8,BZN,5
2015,8,CAK,59
2015,8,CHO,32
2015,8,CHS,159
2015,8,CLT,621
2015,8,DAL,222
2015,8,DAY,58
2015,8,DCA,518
2015,8,DTW,417
2015,8,GRR,46
2015,8,HNL,35
2015,8,HOU,109
2015,8,HYA,34
2015,8,ILM,29
2015,8,JAX,111
2015,8,LAS,363
2015,8,LGB,65
2015,8,MCI,58
2015,8,MIA,965
2015,8,MSN,49
2015,8,MYR,64
2015,8,OMA,4
2015,8,ORD,1060
2015,8,ORF,5
2015,8,PBI,369
2015,8,PHX,236
2015,8,PWM,157
2015,8,RIC,241
2015,8,RNO,31
2015,8,SAT,31
2015,8,SJC,30
2015,8,SLC,184
2015,8,STL,97
2015,8,SYR,143
2015,8,TPA,436
2015,8,TVC,19
2015,8,GSO,172
2015,8,ABQ,1
2015,8,ACK,102
2015,8,ALB,15
2015,8,ATL,979
2015,8,AUS,156
2015,8,BQN,66
2015,8,BUR,32
2015,8,CAE,39
2015,8,CLE,262
2015,8,CMH,180
2015,8,CVG,31
2015,8,DEN,401
2015,8,DFW,511
2015,8,FLL,786
2015,8,IAD,90
2015,8,IAH,197
2015,8,LAX,965
2015,8,MCO,899
2015,8,MDW,193
2015,8,MEM,2
2015,8,MKE,143
2015,8,MSP,339
2015,8,MSY,95
2015,8,MVY,32
2015,8,OAK,35
2015,8,PDX,123
2015,8,PHL,19
2015,8,PIT,36
2015,8,PSE,28
2015,8,RDU,254
2015,8,ROC,182
2015,8,RSW,123
2015,8,SAN,178
2015,8,SAV,121
2015,8,SEA,238
2015,8,SFO,788
2015,8,SMF,40
2015,8,SRQ,37
2015,8,STT,58
2015,8,XNA,53
2015,9,AUS,159
2015,9,BNA,300
2015,9,BOS,1121
2015,9,BTV,151
2015,9,BUF,385
2015,9,CAE,39
2015,9,CLE,243
2015,9,CVG,40
2015,9,DAL,212
2015,9,DEN,389
2015,9,GSO,113
2015,9,HOU,131
2015,9,IAD,98
2015,9,JAX,127
2015,9,LAX,1005
2015,9,MCI,69
2015,9,MDW,222
2015,9,MIA,960
2015,9,MSP,332
2015,9,ALB,17
2015,9,MVY,23
2015,9,OMA,3
2015,9,PBI,348
2015,9,ATL,980
2015,9,PDX,62
2015,9,PIT,32
2015,9,PSE,32
2015,9,PWM,128
2015,9,RIC,222
2015,9,SAN,191
2015,9,SAV,103
2015,9,SEA,246
2015,9,SLC,134
2015,9,SRQ,55
2015,9,STL,97
2015,9,STT,16
2015,9,BHM,38
2015,9,BQN,35
2015,9,BUR,33
2015,9,BWI,34
2015,9,CAK,63
2015,9,CHO,55
2015,9,CHS,148
2015,9,CLT,659
2015,9,CMH,143
2015,9,DAY,12
2015,9,DCA,475
2015,9,DFW,531
2015,9,DTW,430
2015,9,FLL,739
2015,9,BGR,14
2015,9,GRR,4
2015,9,HNL,35
2015,9,HYA,10
2015,9,IAH,190
2015,9,IND,5
2015,9,LAS,375
2015,9,LGB,63
2015,9,MCO,850
2015,9,MHT,2
2015,9,MKE,151
2015,9,MSN,37
2015,9,MSY,93
2015,9,MYR,65
2015,9,OAK,39
2015,9,ORD,1044
2015,9,PHL,19
2015,9,PHX,231
2015,9,RDU,197
2015,9,RNO,22
2015,9,ROC,202
2015,9,RSW,101
2015,9,SAT,31
2015,9,SFO,842
2015,9,SJC,29
2015,9,SJU,311
2015,9,SMF,40
2015,9,ACK,61
2015,9,SYR,170
2015,9,TPA,309
2015,9,XNA,54
2015,10,DEN,363
2015,10,ACK,22
2015,10,ALB,43
2015,10,ATL,870
2015,10,AUS,148
2015,10,BGR,3
2015,10,BHM,53
2015,10,BNA,247
2015,10,BOS,1066
2015,10,BTV,136
2015,10,BUF,415
2015,10,BWI,32
2015,10,CHO,60
2015,10,CLT,624
2015,10,CMH,149
2015,10,DTW,411
2015,10,GSO,77
2015,10,HOU,119
2015,10,IND,1
2015,10,JAX,101
2015,10,MCO,792
2015,10,MIA,918
2015,10,MSY,116
2015,10,MVY,12
2015,10,MYR,63
2015,10,OAK,31
2015,10,OMA,27
2015,10,PBI,360
2015,10,PHL,13
2015,10,PSE,31
2015,10,RDU,172
2015,10,RIC,246
2015,10,RNO,23
2015,10,SAN,184
2015,10,SAV,87
2015,10,SEA,242
2015,10,SFO,772
2015,10,SJC,34
2015,10,SMF,31
2015,10,SRQ,37
2015,10,SYR,180
2015,10,TPA,331
2015,10,XNA,54
2015,10,ORD,998
2015,10,BQN,37
2015,10,BUR,32
2015,10,CAE,35
2015,10,CAK,44
2015,10,CHS,133
2015,10,CLE,224
2015,10,CVG,54
2015,10,DAL,197
2015,10,DCA,433
2015,10,DFW,448
2015,10,FLL,764
2015,10,GSP,2
2015,10,HNL,29
2015,10,IAD,92
2015,10,IAH,186
2015,10,LAS,356
2015,10,LAX,940
2015,10,LEX,27
2015,10,LGB,56
2015,10,MCI,99
2015,10,MDW,213
2015,10,MKE,114
2015,10,MSP,337
2015,10,PDX,67
2015,10,PHX,223
2015,10,PIT,24
2015,10,PWM,115
2015,10,ROC,199
2015,10,RSW,108
2015,10,SAT,35
2015,10,SJU,342
2015,10,SLC,133
2015,10,STL,90
2015,10,STT,24
2015,11,ALB,30
2015,11,ATL,919
2015,11,BGR,4
2015,11,BHM,51
2015,11,BNA,173
2015,11,BQN,44
2015,11,BUF,393
2015,11,BWI,29
2015,11,CHO,43
2015,11,CHS,174
2015,11,CLE,288
2015,11,CLT,646
2015,11,CMH,103
2015,11,CVG,32
2015,11,DAL,199
2015,11,DEN,310
2015,11,DFW,441
2015,11,HOU,133
2015,11,IAH,126
2015,11,JAX,101
2015,11,LEX,27
2015,11,MCI,60
2015,11,MCO,829
2015,11,MDW,211
2015,11,MEM,31
2015,11,MIA,883
2015,11,MKE,121
2015,11,MYR,61
2015,11,OAK,22
2015,11,OMA,24
2015,11,ORD,990
2015,11,PBI,428
2015,11,PDX,60
2015,11,PHL,16
2015,11,PSE,31
2015,11,PSP,2
2015,11,RDU,109
2015,11,RIC,149
2015,11,ROC,255
2015,11,SAN,173
2015,11,SDF,56
2015,11,SEA,178
2015,11,SFO,641
2015,11,SJU,386
2015,11,STT,24
2015,11,SYR,175
2015,11,XNA,46
2015,11,AUS,158
2015,11,BOS,1085
2015,11,BTV,97
2015,11,BUR,33
2015,11,CAE,42
2015,11,DCA,436
2015,11,DTW,373
2015,11,FLL,875
2015,11,GRR,29
2015,11,GSO,35
2015,11,HNL,27
2015,11,IAD,91
2015,11,IND,62
2015,11,LAS,321
2015,11,LAX,988
2015,11,LGB,64
2015,11,MSP,283
2015,11,MSY,167
2015,11,PHX,220
2015,11,PIT,43
2015,11,PWM,101
2015,11,RNO,34
2015,11,RSW,151
2015,11,SAT,34
2015,11,SAV,128
2015,11,SJC,33
2015,11,SLC,132
2015,11,SMF,26
2015,11,SRQ,39
2015,11,STL,84
2015,11,TPA,392
2015,12,SJC,36
2015,12,ALB,50
2015,12,AUS,169
2015,12,BGR,23
2015,12,BOS,1050
2015,12,BTV,121
2015,12,BUF,405
2015,12,BUR,35
2015,12,CAE,26
2015,12,CHS,149
2015,12,CLE,218
2015,12,DAL,233
2015,12,DEN,374
2015,12,EGE,21
2015,12,FLL,1223
2015,12,HNL,47
2015,12,IAD,114
2015,12,IAH,180
2015,12,JAX,122
2015,12,LAS,344
2015,12,LAX,1108
2015,12,LEX,23
2015,12,LGB,69
2015,12,MCO,1171
2015,12,MDW,249
2015,12,MIA,1178
2015,12,MSN,1
2015,12,MTJ,2
2015,12,MYR,74
2015,12,OAK,38
2015,12,OMA,20
2015,12,ORF,6
2015,12,PBI,615
2015,12,PHL,9
2015,12,PSE,39
2015,12,PSP,4
2015,12,RIC,117
2015,12,RNO,41
2015,12,ROC,222
2015,12,SAV,111
2015,12,SDF,6
2015,12,SFO,694
2015,12,SJU,510
2015,12,SMF,35
2015,12,STL,111
2015,12,SYR,229
2015,12,TPA,567
2015,12,MKE,76
2015,12,ATL,1055
2015,12,BHM,46
2015,12,BNA,166
2015,12,BQN,66
2015,12,BWI,35
2015,12,CHO,15
2015,12,CLT,753
2015,12,CMH,62
2015,12,CVG,55
2015,12,DCA,424
2015,12,DFW,550
2015,12,DSM,1
2015,12,DTW,417
2015,12,GRR,26
2015,12,GSO,15
2015,12,HOU,140
2015,12,IND,85
2015,12,JAC,2
2015,12,MCI,86
2015,12,MEM,6
2015,12,MSP,329
2015,12,MSY,225
2015,12,ORD,1025
2015,12,PDX,85
2015,12,PHX,261
2015,12,PIT,14
2015,12,PWM,114
2015,12,RDU,124
2015,12,RSW,315
2015,12,SAN,205
2015,12,SAT,23
2015,12,SEA,198
2015,12,SLC,207
2015,12,SRQ,78
2015,12,STT,54
2016,1,AUS,136
2016,1,BQN,60
2016,1,BTV,121
2016,1,BUR,31
2016,1,CAE,31
2016,1,CLT,587
2016,1,DAL,153
2016,1,DCA,386
2016,1,DTW,347
2016,1,EGE,31
2016,1,GSO,28
2016,1,HNL,42
2016,1,HOU,93
2016,1,IND,69
2016,1,LEX,20
2016,1,MCI,93
2016,1,MDW,198
2016,1,MEM,1
2016,1,MIA,866
2016,1,MSY,141
2016,1,MYR,62
2016,1,PDX,57
2016,1,PHX,219
2016,1,RDU,109
2016,1,ALB,32
2016,1,RIC,93
2016,1,RNO,20
2016,1,RSW,190
2016,1,SAV,115
2016,1,SDF,11
2016,1,SEA,187
2016,1,SJC,22
2016,1,SLC,176
2016,1,SMF,25
2016,1,STL,100
2016,1,SYR,172
2016,1,TPA,383
2016,1,ATL,794
2016,1,BGR,1
2016,1,BHM,40
2016,1,BNA,102
2016,1,BOS,1066
2016,1,BUF,302
2016,1,CHO,17
2016,1,CHS,143
2016,1,CLE,185
2016,1,CMH,39
2016,1,CVG,27
2016,1,DAB,26
2016,1,DEN,297
2016,1,DFW,475
2016,1,FLL,911
2016,1,GRR,26
2016,1,IAD,89
2016,1,IAH,155
2016,1,JAC,1
2016,1,JAX,67
2016,1,LAS,300
2016,1,LAX,878
2016,1,LGB,50
2016,1,MCO,844
2016,1,MKE,104
2016,1,MSN,5
2016,1,MSP,252
2016,1,MTJ,5
2016,1,OAK,19
2016,1,OMA,22
2016,1,ORD,869
2016,1,PBI,532
2016,1,PHL,83
2016,1,PIT,1
2016,1,PSE,29
2016,1,PSP,18
2016,1,PWM,95
2016,1,ROC,213
2016,1,SAN,143
2016,1,SAT,30
2016,1,SFO,552
2016,1,SJU,362
2016,1,SRQ,52
2016,1,STT,48
2016,2,ATL,832
2016,2,AUS,161
2016,2,BHM,50
2016,2,BOS,1156
2016,2,BTV,117
2016,2,BUF,313
2016,2,BUR,34
2016,2,CLE,196
2016,2,CLT,628
2016,2,CMH,69
2016,2,CVG,33
2016,2,DAB,31
2016,2,DCA,426
2016,2,DTW,364
2016,2,HOU,100
2016,2,JAC,3
2016,2,LAX,1032
2016,2,MKE,96
2016,2,MSN,3
2016,2,MTJ,4
2016,2,OAK,24
2016,2,PBI,593
2016,2,PDX,47
2016,2,PSE,33
2016,2,PSP,26
2016,2,PWM,96
2016,2,RNO,26
2016,2,RSW,199
2016,2,SAT,32
2016,2,SFO,633
2016,2,SLC,181
2016,2,SRQ,74
2016,2,TPA,448
2016,2,MHT,2
2016,2,ALB,11
2016,2,BNA,102
2016,2,BQN,42
2016,2,CAE,36
2016,2,CHO,19
2016,2,CHS,171
2016,2,DAL,155
2016,2,DEN,337
2016,2,DFW,521
2016,2,EGE,32
2016,2,FLL,937
2016,2,GRR,18
2016,2,GSO,33
2016,2,HNL,33
2016,2,IAD,88
2016,2,IAH,198
2016,2,IND,59
2016,2,JAX,115
2016,2,LAS,306
2016,2,LEX,22
2016,2,LGB,55
2016,2,MCI,87
2016,2,MCO,899
2016,2,MDW,210
2016,2,MIA,960
2016,2,MSP,298
2016,2,MSY,232
2016,2,MYR,59
2016,2,OMA,21
2016,2,ORD,876
2016,2,PHL,94
2016,2,PHX,228
2016,2,PIT,9
2016,2,RDU,165
2016,2,RIC,115
2016,2,ROC,217
2016,2,SAN,159
2016,2,SAV,101
2016,2,SDF,28
2016,2,SEA,209
2016,2,SJC,20
2016,2,SJU,401
2016,2,SMF,22
2016,2,STL,106
2016,2,STT,57
2016,2,SYR,152
2016,3,AUS,175
2016,3,BOS,1056
2016,3,BUF,393
2016,3,CLT,629
2016,3,CMH,4
2016,3,DAL,209
2016,3,DCA,488
2016,3,DFW,455
2016,3,DTW,349
2016,3,GSO,1
2016,3,HNL,31
2016,3,IAH,204
2016,3,JAC,4
2016,3,LAS,316
2016,3,LGB,58
2016,3,MCI,32
2016,3,MDW,198
2016,3,MIA,973
2016,3,MKE,84
2016,3,MSP,292
2016,3,MSY,276
2016,3,OAK,24
2016,3,PDX,88
2016,3,PHL,90
2016,3,PHX,246
2016,3,PSE,31
2016,3,RDU,121
2016,3,ROC,155
2016,3,RSW,307
2016,3,SAV,117
2016,3,SDF,17
2016,3,SEA,219
2016,3,SFO,648
2016,3,SJC,31
2016,3,SLC,170
2016,3,SRQ,97
2016,3,STL,105
2016,3,TPA,496
2016,3,ALB,11
2016,3,ATL,863
2016,3,BGR,1
2016,3,BHM,62
2016,3,BNA,120
2016,3,BQN,31
2016,3,BTV,126
2016,3,BUR,32
2016,3,CAE,51
2016,3,CHO,29
2016,3,CHS,171
2016,3,CLE,241
2016,3,CVG,32
2016,3,DAB,33
2016,3,DEN,382
2016,3,EGE,32
2016,3,FLL,985
2016,3,GSP,51
2016,3,HOU,115
2016,3,IAD,96
2016,3,IND,48
2016,3,JAX,108
2016,3,LAX,1068
2016,3,MCO,970
2016,3,MTJ,4
2016,3,MYR,68
2016,3,OMA,27
2016,3,ORD,896
2016,3,PBI,618
2016,3,PIT,1
2016,3,PSP,27
2016,3,PWM,104
2016,3,RIC,143
2016,3,RNO,35
2016,3,SAN,183
2016,3,SAT,35
2016,3,SJU,436
2016,3,SMF,31
2016,3,STT,68
2016,3,SYR,278
2016,4,ALB,9
2016,4,BGR,9
2016,4,BHM,41
2016,4,BNA,87
2016,4,BQN,31
2016,4,BTV,105
2016,4,BUR,34
2016,4,CAE,49
2016,4,CHS,219
2016,4,CLT,618
2016,4,CVG,2
2016,4,DAB,37
2016,4,DAL,195
2016,4,DTW,338
2016,4,EGE,2
2016,4,GSO,22
2016,4,GSP,52
2016,4,HOU,111
2016,4,IAH,194
2016,4,JAX,98
2016,4,MCI,37
2016,4,MCO,954
2016,4,MDW,193
2016,4,MHT,1
2016,4,MIA,916
2016,4,MSP,290
2016,4,OAK,24
2016,4,PBI,536
2016,4,PDX,81
2016,4,RDU,112
2016,4,RSW,222
2016,4,SAN,183
2016,4,SAV,78
2016,4,SDF,1
2016,4,SFO,628
2016,4,SMF,30
2016,4,SRQ,63
2016,4,STT,64
2016,4,MKE,61
2016,4,ATL,868
2016,4,AUS,157
2016,4,BOS,992
2016,4,BUF,392
2016,4,CHO,24
2016,4,CLE,160
2016,4,CMH,1
2016,4,DCA,450
2016,4,DEN,351
2016,4,DFW,436
2016,4,FLL,926
